,Team Name_x,Scored Points_x,Expected Pass Yards,Expected Rushing Yards,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name_x,Scored Points_x,Team Name_y,Scored Points_y,Team Name,Scored Points
243,Giants,,248.8,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
244,Giants,,234.16666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
245,Giants,,223.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
246,Giants,,231.375,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
247,Giants,,224.66666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
248,Giants,,228.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
249,Giants,,219.45454545454547,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
250,Giants,,221.16666666666666,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
251,Giants,,218.15384615384616,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
252,Giants,,222.14285714285714,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
253,Giants,,230.4,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
254,Jaguars,,,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
255,Jaguars,,347.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
256,Jaguars,,262.5,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
257,Jaguars,,243.0,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
258,Jaguars,,228.75,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
259,Jaguars,,254.6,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
260,Jaguars,,237.33333333333334,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
261,Jaguars,,238.28571428571428,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
262,Jaguars,,243.25,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
263,Jaguars,,247.55555555555554,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,,49ers,,Bears,,Bengals,,Bills,,Broncos,,Browns,,Bucaneers,,Cardinals,,Chargers,,Chiefs,,Colts,,Cowboys,,Dolphins,,Eagles,,Falcons,,Giants,,Jaguars,,Jets,,Lions,,Packers,,Panthers,,Patriots,,Raiders,,Rams,,Ravens,,Redskins,,Saints,,Seahawks,,Steelers,3.0,Texans,,Titans,,Vikings,
